distrito,mean_meters,advertised_rent_time,advertised_sell_time,size_rent,size_sell,€/meter_rent,€/meter_sell,apartments,RB,PER,change_2014_2024_sell,change_2014_2024_rent,change_2021_2024_sell,change_2021_2024_rent,sell,rent,revaluation,PER_adjusted,norm_revaluation,norm_RB,inverse_PER,norm_PER
san-blas,80.0,1.559325396825397,2.290254435107376,42.0,119.0,17.387001014391316,3792.1940576209067,66970,5.501933946481419,18.17542721754261,0.036673123992091904,0.054866159121921304,0.164985348654847,0.282953715386148,303375.52460967255,1390.9600811513053,4868366.868666948,8.075879920245844,0.000431916488169969,0.4085529689731541,0.05501933946481419,0.4085529689731541
san-blas,100.0,1.460185185185185,2.1161458333333334,18.0,80.0,15.199607395175418,3951.265216010742,66970,4.616123665984995,21.663197790144526,0.036673123992091904,0.054866159121921304,0.164985348654847,0.282953715386148,395126.5216010742,1519.9607395175417,10800640.236265615,8.956302959805885,0.0009582216637901958,0.3427760215281202,0.046161236659849954,0.3427760215281202
san-blas,120.0,1.6097222222222223,2.0967592592592594,9.0,45.0,14.683267935273282,3369.961140795833,66970,5.228523649434992,19.125857833846894,0.036673123992091904,0.054866159121921304,0.164985348654847,0.282953715386148,404395.33689549996,1761.9921522327938,7503120.062713983,8.327767394252723,0.0006656690745026848,0.3882505462809323,0.05228523649434993,0.38825054628093236
san-lorenzo-de-el-escorial,30.0,2.0,1.1666666666666667,1.0,1.0,20.294117647058822,5833.333333333333,9503,4.174789915966386,23.95330112721417,0.0629586345830903,0.0676619697420117,0.204424949387834,0.20404040404040402,175000.0,608.8235294117646,15065361.721632412,8.53958869286045,0.0013365833560525164,0.3100042333474444,0.041747899159663863,0.3100042333474444
san-lorenzo-de-el-escorial,50.0,1.7833333333333332,1.8174603174603174,2.0,7.0,16.019607843137255,2623.448429877001,9503,7.3275804444404455,13.647069555663714,0.0629586345830903,0.0676619697420117,0.204424949387834,0.20404040404040402,131172.42149385007,800.9803921568628,1660539.881586431,6.1628906018604575,0.00014732138589164596,0.544118627211127,0.07327580444440446,0.544118627211127
san-lorenzo-de-el-escorial,80.0,1.2733333333333334,1.9115079365079366,5.0,28.0,12.77429718875502,2622.9191219284294,9503,5.844311590986337,17.110655111926217,0.0629586345830903,0.0676619697420117,0.204424949387834,0.20404040404040402,209833.52975427435,1021.9437751004016,5059052.810525724,7.083765064388647,0.00044883394829013803,0.4339766480891083,0.05844311590986336,0.43397664808910824
san-lorenzo-de-el-escorial,100.0,1.9444444444444444,2.437037037037037,3.0,12.0,14.166666666666666,3406.9826003241724,9503,4.989752515431825,20.041074119553954,0.0629586345830903,0.0676619697420117,0.204424949387834,0.20404040404040402,340698.26003241725,1416.6666666666665,14167157.99707971,7.755978991753757,0.0012568956478670778,0.3705202978535651,0.04989752515431826,0.3705202978535651
san-lorenzo-de-el-escorial,120.0,2.1,2.0937026515151516,10.0,88.0,9.331835443609865,2224.8947422225588,9503,5.033138116522939,19.86832025763747,0.0629586345830903,0.0676619697420117,0.204424949387834,0.20404040404040402,266987.36906670703,1119.8202532331838,10750991.658239236,7.718598354907403,0.000953816893146923,0.37374194978702663,0.05033138116522938,0.3737419497870265
san-sebastian-de-los-reyes,30.0,1.2583333333333333,1.6386243386243386,20.0,21.0,27.569505335469984,5903.223254933419,32625,5.604295310179171,17.843456574882556,0.0369738427318216,0.0652925357786889,0.17650884495317398,0.298173288790959,177096.6976480026,827.0851600640995,3220125.415591792,7.754118132071234,0.0002856862061733041,0.41615393973246356,0.05604295310179171,0.41615393973246356
san-sebastian-de-los-reyes,50.0,1.2938888888888889,1.9324074074074074,35.0,36.0,21.716377904375737,3764.9229217547336,32625,6.921696413669248,14.447325341012636,0.0369738427318216,0.0652925357786889,0.17650884495317398,0.298173288790959,188246.14608773668,1085.8188952187868,1970778.7263978585,6.794272890415458,0.0001748454562749346,0.5139792021574309,0.06921696413669247,0.5139792021574306
