,distrito,tipo,venta/m2,alquiler/m2,PER,RB,difference,evolution
0,arganzuela,centro,5062.0,20.4,20.6781045751634,4.836033188463058,15.84207138670034,"{'venta': [('Noviembre 2024', '5.062 €/m2'), ('Octubre 2024', '5.079 €/m2'), ('Septiembre 2024', '4.999 €/m2'), ('Agosto 2024', '4.998 €/m2'), ('Julio 2024', '4.957 €/m2'), ('Junio 2024', '4.850 €/m2'), ('Mayo 2024', '4.755 €/m2'), ('Abril 2024', '4.630 €/m2'), ('Marzo 2024', '4.595 €/m2'), ('Febrero 2024', '4.570 €/m2'), ('Enero 2024', '4.541 €/m2'), ('Diciembre 2023', '4.524 €/m2'), ('Noviembre 2023', '4.501 €/m2'), ('Octubre 2023', '4.510 €/m2'), ('Septiembre 2023', '4.485 €/m2'), ('Agosto 2023', '4.488 €/m2'), ('Julio 2023', '4.450 €/m2'), ('Junio 2023', '4.392 €/m2'), ('Mayo 2023', '4.396 €/m2'), ('Abril 2023', '4.376 €/m2'), ('Marzo 2023', '4.358 €/m2'), ('Febrero 2023', '4.354 €/m2'), ('Enero 2023', '4.333 €/m2'), ('Diciembre 2022', '4.331 €/m2'), ('Noviembre 2022', '4.331 €/m2'), ('Octubre 2022', '4.308 €/m2'), ('Septiembre 2022', '4.265 €/m2'), ('Agosto 2022', '4.303 €/m2'), ('Julio 2022', '4.311 €/m2'), ('Junio 2022', '4.272 €/m2'), ('Mayo 2022', '4.195 €/m2'), ('Abril 2022', '4.192 €/m2'), ('Marzo 2022', '4.136 €/m2'), ('Febrero 2022', '4.144 €/m2'), ('Enero 2022', '4.077 €/m2'), ('Diciembre 2021', '4.083 €/m2'), ('Noviembre 2021', '4.081 €/m2'), ('Octubre 2021', '4.119 €/m2'), ('Septiembre 2021', '4.092 €/m2'), ('Agosto 2021', '4.009 €/m2'), ('Julio 2021', '4.045 €/m2'), ('Junio 2021', '4.070 €/m2'), ('Mayo 2021', '4.025 €/m2'), ('Abril 2021', '3.962 €/m2'), ('Marzo 2021', '3.978 €/m2'), ('Febrero 2021', '3.977 €/m2'), ('Enero 2021', '3.979 €/m2'), ('Diciembre 2020', '3.949 €/m2'), ('Noviembre 2020', '3.948 €/m2'), ('Octubre 2020', '3.961 €/m2'), ('Septiembre 2020', '3.977 €/m2'), ('Agosto 2020', '3.979 €/m2'), ('Julio 2020', '3.981 €/m2'), ('Junio 2020', '4.015 €/m2'), ('Mayo 2020', '4.010 €/m2'), ('Abril 2020', '4.011 €/m2'), ('Marzo 2020', '4.021 €/m2'), ('Febrero 2020', '3.990 €/m2'), ('Enero 2020', '4.001 €/m2'), ('Diciembre 2019', '4.036 €/m2'), ('Noviembre 2019', '4.073 €/m2'), ('Octubre 2019', '4.075 €/m2'), ('Septiembre 2019', '4.063 €/m2'), ('Agosto 2019', '4.063 €/m2'), ('Julio 2019', '4.098 €/m2'), ('Junio 2019', '4.091 €/m2'), ('Mayo 2019', '4.092 €/m2'), ('Abril 2019', '4.090 €/m2'), ('Marzo 2019', '4.049 €/m2'), ('Febrero 2019', '4.024 €/m2'), ('Enero 2019', '4.000 €/m2'), ('Diciembre 2018', '4.029 €/m2'), ('Noviembre 2018', '3.999 €/m2'), ('Octubre 2018', '3.996 €/m2'), ('Septiembre 2018', '3.957 €/m2'), ('Agosto 2018', '3.969 €/m2'), ('Julio 2018', '3.985 €/m2'), ('Junio 2018', '3.887 €/m2'), ('Mayo 2018', '3.756 €/m2'), ('Abril 2018', '3.705 €/m2'), ('Marzo 2018', '3.662 €/m2'), ('Febrero 2018', '3.622 €/m2'), ('Enero 2018', '3.521 €/m2'), ('Diciembre 2017', '3.427 €/m2'), ('Noviembre 2017', '3.363 €/m2'), ('Octubre 2017', '3.324 €/m2'), ('Septiembre 2017', '3.313 €/m2'), ('Agosto 2017', '3.300 €/m2'), ('Julio 2017', '3.276 €/m2'), ('Junio 2017', '3.208 €/m2'), ('Mayo 2017', '3.173 €/m2'), ('Abril 2017', '3.101 €/m2'), ('Marzo 2017', '3.031 €/m2'), ('Febrero 2017', '2.999 €/m2'), ('Enero 2017', '2.943 €/m2'), ('Diciembre 2016', '2.940 €/m2'), ('Noviembre 2016', '2.922 €/m2'), ('Octubre 2016', '2.899 €/m2'), ('Septiembre 2016', '2.909 €/m2'), ('Agosto 2016', '2.910 €/m2'), ('Julio 2016', '2.897 €/m2'), ('Junio 2016', '2.849 €/m2'), ('Mayo 2016', '2.800 €/m2'), ('Abril 2016', '2.783 €/m2'), ('Marzo 2016', '2.736 €/m2'), ('Febrero 2016', '2.736 €/m2'), ('Enero 2016', '2.732 €/m2'), ('Diciembre 2015', '2.761 €/m2'), ('Noviembre 2015', '2.748 €/m2'), ('Octubre 2015', '2.776 €/m2'), ('Septiembre 2015', '2.773 €/m2'), ('Agosto 2015', '2.757 €/m2'), ('Julio 2015', '2.742 €/m2'), ('Junio 2015', '2.739 €/m2'), ('Mayo 2015', '2.708 €/m2'), ('Abril 2015', '2.708 €/m2'), ('Marzo 2015', '2.705 €/m2'), ('Febrero 2015', '2.672 €/m2'), ('Enero 2015', '2.667 €/m2'), ('Diciembre 2014', '2.669 €/m2'), ('Noviembre 2014', '2.658 €/m2'), ('Octubre 2014', '2.667 €/m2'), ('Septiembre 2014', '2.671 €/m2'), ('Agosto 2014', '2.688 €/m2'), ('Julio 2014', '2.703 €/m2'), ('Junio 2014', '2.709 €/m2'), ('Mayo 2014', '2.697 €/m2'), ('Abril 2014', '2.714 €/m2'), ('Marzo 2014', '2.730 €/m2'), ('Febrero 2014', '2.717 €/m2'), ('Enero 2014', '2.680 €/m2'), ('Diciembre 2013', '2.692 €/m2'), ('Noviembre 2013', '2.714 €/m2'), ('Octubre 2013', '2.750 €/m2'), ('Septiembre 2013', '2.762 €/m2'), ('Agosto 2013', '2.750 €/m2'), ('Julio 2013', '2.778 €/m2'), ('Junio 2013', '2.781 €/m2'), ('Mayo 2013', '2.818 €/m2'), ('Abril 2013', '2.821 €/m2'), ('Marzo 2013', '2.846 €/m2'), ('Febrero 2013', '2.881 €/m2'), ('Enero 2013', '2.910 €/m2'), ('Diciembre 2012', '2.911 €/m2'), ('Noviembre 2012', '2.956 €/m2'), ('Octubre 2012', '3.007 €/m2'), ('Septiembre 2012', '3.014 €/m2'), ('Agosto 2012', '3.010 €/m2'), ('Julio 2012', '3.060 €/m2'), ('Junio 2012', '3.095 €/m2'), ('Mayo 2012', '3.144 €/m2'), ('Abril 2012', '3.164 €/m2'), ('Marzo 2012', '3.242 €/m2'), ('Febrero 2012', '3.231 €/m2'), ('Enero 2012', '3.265 €/m2'), ('Diciembre 2011', '3.301 €/m2'), ('Noviembre 2011', '3.307 €/m2'), ('Octubre 2011', '3.332 €/m2'), ('Septiembre 2011', '3.332 €/m2'), ('Agosto 2011', '3.332 €/m2'), ('Julio 2011', '3.387 €/m2'), ('Junio 2011', '3.426 €/m2'), ('Mayo 2011', '3.440 €/m2'), ('Abril 2011', '3.460 €/m2'), ('Marzo 2011', '3.475 €/m2'), ('Febrero 2011', '3.523 €/m2'), ('Enero 2011', '3.543 €/m2'), ('Diciembre 2010', '3.561 €/m2'), ('Noviembre 2010', '3.576 €/m2'), ('Octubre 2010', '3.564 €/m2'), ('Septiembre 2010', '3.545 €/m2'), ('Agosto 2010', '3.538 €/m2'), ('Julio 2010', '3.545 €/m2'), ('Junio 2010', '3.556 €/m2'), ('Mayo 2010', '3.540 €/m2'), ('Abril 2010', '3.518 €/m2'), ('Marzo 2010', '3.500 €/m2'), ('Febrero 2010', '3.513 €/m2'), ('Enero 2010', '3.494 €/m2'), ('Diciembre 2009', '3.494 €/m2'), ('Noviembre 2009', '3.556 €/m2'), ('Octubre 2009', '3.564 €/m2'), ('Septiembre 2009', '3.589 €/m2'), ('Agosto 2009', '3.589 €/m2'), ('Julio 2009', '3.571 €/m2'), ('Junio 2009', '3.643 €/m2'), ('Mayo 2009', '3.696 €/m2'), ('Abril 2009', '3.722 €/m2'), ('Marzo 2009', '3.722 €/m2'), ('Febrero 2009', '3.722 €/m2'), ('Enero 2009', '3.782 €/m2'), ('Diciembre 2008', '3.667 €/m2'), ('Noviembre 2008', '3.714 €/m2'), ('Octubre 2008', '3.696 €/m2'), ('Septiembre 2008', '3.738 €/m2'), ('Agosto 2008', '3.714 €/m2'), ('Julio 2008', '3.772 €/m2'), ('Junio 2008', '3.789 €/m2'), ('Mayo 2008', '4.000 €/m2'), ('Abril 2008', '3.910 €/m2'), ('Marzo 2008', '4.000 €/m2'), ('Febrero 2008', '3.824 €/m2'), ('Enero 2008', '4.000 €/m2'), ('Diciembre 2007', '4.000 €/m2'), ('Noviembre 2007', '4.000 €/m2'), ('Octubre 2007', 'n.d.'), ('Septiembre 2007', 'n.d.'), ('Agosto 2007', 'n.d.'), ('Julio 2007', 'n.d.'), ('Junio 2007', 'n.d.'), ('Mayo 2007', 'n.d.'), ('Abril 2007', 'n.d.'), ('Marzo 2007', 'n.d.'), ('Febrero 2007', 'n.d.'), ('Enero 2007', 'n.d.'), ('Diciembre 2006', 'n.d.'), ('Noviembre 2006', 'n.d.'), ('Octubre 2006', 'n.d.'), ('Septiembre 2006', 'n.d.'), ('Agosto 2006', 'n.d.'), ('Julio 2006', 'n.d.'), ('Junio 2006', 'n.d.'), ('Mayo 2006', 'n.d.'), ('Abril 2006', 'n.d.'), ('Marzo 2006', 'n.d.'), ('Febrero 2006', 'n.d.'), ('Enero 2006', 'n.d.')], 'alquiler': [('Noviembre 2024', '20,4 €/m2'), ('Octubre 2024', '20,5 €/m2'), ('Septiembre 2024', '20,2 €/m2'), ('Agosto 2024', '19,9 €/m2'), ('Julio 2024', '19,6 €/m2'), ('Junio 2024', '19,6 €/m2'), ('Mayo 2024', '19,4 €/m2'), ('Abril 2024', '19,2 €/m2'), ('Marzo 2024', '19,1 €/m2'), ('Febrero 2024', '18,6 €/m2'), ('Enero 2024', '18,1 €/m2'), ('Diciembre 2023', '17,7 €/m2'), ('Noviembre 2023', '17,3 €/m2'), ('Octubre 2023', '17,3 €/m2'), ('Septiembre 2023', '17,2 €/m2'), ('Agosto 2023', '16,9 €/m2'), ('Julio 2023', '16,7 €/m2'), ('Junio 2023', '16,4 €/m2'), ('Mayo 2023', '16,4 €/m2'), ('Abril 2023', '16,3 €/m2'), ('Marzo 2023', '16,3 €/m2'), ('Febrero 2023', '16,1 €/m2'), ('Enero 2023', '16,2 €/m2'), ('Diciembre 2022', '16,0 €/m2'), ('Noviembre 2022', '16,0 €/m2'), ('Octubre 2022', '15,7 €/m2'), ('Septiembre 2022', '15,5 €/m2'), ('Agosto 2022', '15,6 €/m2'), ('Julio 2022', '15,5 €/m2'), ('Junio 2022', '15,1 €/m2'), ('Mayo 2022', '15,1 €/m2'), ('Abril 2022', '15,1 €/m2'), ('Marzo 2022', '15,0 €/m2'), ('Febrero 2022', '15,0 €/m2'), ('Enero 2022', '14,7 €/m2'), ('Diciembre 2021', '14,6 €/m2'), ('Noviembre 2021', '14,5 €/m2'), ('Octubre 2021', '14,5 €/m2'), ('Septiembre 2021', '14,4 €/m2'), ('Agosto 2021', '14,2 €/m2'), ('Julio 2021', '14,2 €/m2'), ('Junio 2021', '14,2 €/m2'), ('Mayo 2021', '14,2 €/m2'), ('Abril 2021', '14,3 €/m2'), ('Marzo 2021', '14,3 €/m2'), ('Febrero 2021', '14,2 €/m2'), ('Enero 2021', '14,2 €/m2'), ('Diciembre 2020', '14,4 €/m2'), ('Noviembre 2020', '14,8 €/m2'), ('Octubre 2020', '15,0 €/m2'), ('Septiembre 2020', '15,2 €/m2'), ('Agosto 2020', '15,5 €/m2'), ('Julio 2020', '15,6 €/m2'), ('Junio 2020', '15,8 €/m2'), ('Mayo 2020', '16,1 €/m2'), ('Abril 2020', '15,7 €/m2'), ('Marzo 2020', '15,7 €/m2'), ('Febrero 2020', '15,8 €/m2'), ('Enero 2020', '15,6 €/m2'), ('Diciembre 2019', '15,6 €/m2'), ('Noviembre 2019', '15,6 €/m2'), ('Octubre 2019', '15,7 €/m2'), ('Septiembre 2019', '15,5 €/m2'), ('Agosto 2019', '15,4 €/m2'), ('Julio 2019', '15,3 €/m2'), ('Junio 2019', '15,5 €/m2'), ('Mayo 2019', '15,4 €/m2'), ('Abril 2019', '15,3 €/m2'), ('Marzo 2019', '15,2 €/m2'), ('Febrero 2019', '15,0 €/m2'), ('Enero 2019', '15,0 €/m2'), ('Diciembre 2018', '15,0 €/m2'), ('Noviembre 2018', '15,0 €/m2'), ('Octubre 2018', '15,0 €/m2'), ('Septiembre 2018', '14,9 €/m2'), ('Agosto 2018', '14,7 €/m2'), ('Julio 2018', '14,5 €/m2'), ('Junio 2018', '14,8 €/m2'), ('Mayo 2018', '14,7 €/m2'), ('Abril 2018', '14,6 €/m2'), ('Marzo 2018', '14,5 €/m2'), ('Febrero 2018', '14,3 €/m2'), ('Enero 2018', '14,1 €/m2'), ('Diciembre 2017', '13,9 €/m2'), ('Noviembre 2017', '14,0 €/m2'), ('Octubre 2017', '13,9 €/m2'), ('Septiembre 2017', '13,8 €/m2'), ('Agosto 2017', '13,8 €/m2'), ('Julio 2017', '13,8 €/m2'), ('Junio 2017', '13,6 €/m2'), ('Mayo 2017', '13,7 €/m2'), ('Abril 2017', '13,6 €/m2'), ('Marzo 2017', '13,3 €/m2'), ('Febrero 2017', '13,3 €/m2'), ('Enero 2017', '13,0 €/m2'), ('Diciembre 2016', '12,9 €/m2'), ('Noviembre 2016', '12,7 €/m2'), ('Octubre 2016', '12,5 €/m2'), ('Septiembre 2016', '12,3 €/m2'), ('Agosto 2016', '12,1 €/m2'), ('Julio 2016', '12,1 €/m2'), ('Junio 2016', '12,1 €/m2'), ('Mayo 2016', '12,2 €/m2'), ('Abril 2016', '12,1 €/m2'), ('Marzo 2016', '12,2 €/m2'), ('Febrero 2016', '12,2 €/m2'), ('Enero 2016', '12,1 €/m2'), ('Diciembre 2015', '12,0 €/m2'), ('Noviembre 2015', '12,0 €/m2'), ('Octubre 2015', '11,7 €/m2'), ('Septiembre 2015', '11,5 €/m2'), ('Agosto 2015', '11,5 €/m2'), ('Julio 2015', '11,5 €/m2'), ('Junio 2015', '11,6 €/m2'), ('Mayo 2015', '11,6 €/m2'), ('Abril 2015', '11,6 €/m2'), ('Marzo 2015', '11,4 €/m2'), ('Febrero 2015', '11,4 €/m2'), ('Enero 2015', '11,4 €/m2'), ('Diciembre 2014', '11,3 €/m2'), ('Noviembre 2014', '11,1 €/m2'), ('Octubre 2014', '11,0 €/m2'), ('Septiembre 2014', '11,0 €/m2'), ('Agosto 2014', '11,0 €/m2'), ('Julio 2014', '11,0 €/m2'), ('Junio 2014', '11,0 €/m2'), ('Mayo 2014', '11,1 €/m2'), ('Abril 2014', '11,1 €/m2'), ('Marzo 2014', '11,0 €/m2'), ('Febrero 2014', '11,0 €/m2'), ('Enero 2014', '10,9 €/m2'), ('Diciembre 2013', '10,9 €/m2'), ('Noviembre 2013', '11,1 €/m2'), ('Octubre 2013', '11,0 €/m2'), ('Septiembre 2013', '11,0 €/m2'), ('Agosto 2013', '11,1 €/m2'), ('Julio 2013', '11,2 €/m2'), ('Junio 2013', '11,2 €/m2'), ('Mayo 2013', '11,3 €/m2'), ('Abril 2013', '11,3 €/m2'), ('Marzo 2013', '11,4 €/m2'), ('Febrero 2013', '11,3 €/m2'), ('Enero 2013', '11,3 €/m2'), ('Diciembre 2012', '11,2 €/m2'), ('Noviembre 2012', '11,4 €/m2'), ('Octubre 2012', '11,5 €/m2'), ('Septiembre 2012', '11,5 €/m2'), ('Agosto 2012', '11,5 €/m2'), ('Julio 2012', '11,5 €/m2'), ('Junio 2012', '11,7 €/m2'), ('Mayo 2012', '11,6 €/m2'), ('Abril 2012', '11,7 €/m2'), ('Marzo 2012', '11,8 €/m2'), ('Febrero 2012', '11,8 €/m2'), ('Enero 2012', '11,9 €/m2'), ('Diciembre 2011', '12,2 €/m2'), ('Noviembre 2011', '12,1 €/m2'), ('Octubre 2011', '11,8 €/m2'), ('Septiembre 2011', '11,9 €/m2'), ('Agosto 2011', '12,0 €/m2'), ('Julio 2011', '12,0 €/m2'), ('Junio 2011', '12,1 €/m2'), ('Mayo 2011', '12,1 €/m2'), ('Abril 2011', '11,9 €/m2'), ('Marzo 2011', '11,7 €/m2'), ('Febrero 2011', '11,9 €/m2'), ('Enero 2011', '12,3 €/m2'), ('Diciembre 2010', '12,4 €/m2'), ('Noviembre 2010', '12,4 €/m2'), ('Octubre 2010', '11,9 €/m2'), ('Septiembre 2010', '11,8 €/m2'), ('Agosto 2010', '11,8 €/m2'), ('Julio 2010', '12,0 €/m2'), ('Junio 2010', '12,1 €/m2'), ('Mayo 2010', '12,0 €/m2'), ('Abril 2010', '12,1 €/m2'), ('Marzo 2010', '12,1 €/m2'), ('Febrero 2010', '12,5 €/m2'), ('Enero 2010', '12,5 €/m2'), ('Diciembre 2009', '12,2 €/m2'), ('Noviembre 2009', '12,2 €/m2'), ('Octubre 2009', 'n.d.'), ('Septiembre 2009', 'n.d.'), ('Agosto 2009', 'n.d.'), ('Julio 2009', 'n.d.'), ('Junio 2009', 'n.d.'), ('Mayo 2009', 'n.d.'), ('Abril 2009', 'n.d.'), ('Marzo 2009', 'n.d.'), ('Febrero 2009', 'n.d.'), ('Enero 2009', 'n.d.'), ('Diciembre 2008', 'n.d.'), ('Noviembre 2008', 'n.d.'), ('Octubre 2008', 'n.d.'), ('Septiembre 2008', 'n.d.'), ('Agosto 2008', 'n.d.'), ('Julio 2008', 'n.d.'), ('Junio 2008', 'n.d.'), ('Mayo 2008', 'n.d.'), ('Abril 2008', 'n.d.'), ('Marzo 2008', 'n.d.'), ('Febrero 2008', 'n.d.'), ('Enero 2008', 'n.d.'), ('Diciembre 2007', 'n.d.'), ('Noviembre 2007', 'n.d.'), ('Octubre 2007', 'n.d.'), ('Septiembre 2007', 'n.d.'), ('Agosto 2007', 'n.d.'), ('Julio 2007', 'n.d.'), ('Junio 2007', 'n.d.'), ('Mayo 2007', 'n.d.'), ('Abril 2007', 'n.d.'), ('Marzo 2007', 'n.d.'), ('Febrero 2007', 'n.d.'), ('Enero 2007', 'n.d.'), ('Diciembre 2006', 'n.d.'), ('Noviembre 2006', 'n.d.'), ('Octubre 2006', 'n.d.'), ('Septiembre 2006', 'n.d.'), ('Agosto 2006', 'n.d.'), ('Julio 2006', 'n.d.'), ('Junio 2006', 'n.d.'), ('Mayo 2006', 'n.d.'), ('Abril 2006', 'n.d.'), ('Marzo 2006', 'n.d.'), ('Febrero 2006', 'n.d.'), ('Enero 2006', 'n.d.')]}"
